n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,6,6,6,6,6,1,3,3,1,1,1,1,1,1,1,100,100,Game1,20201116,94636,0,111620,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111620  ,194,20201116,94636,16-Nov-2020 09:46:36,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,8,8,2,8,3,1,1,1,3,3,3,3,1,3,100,100,Game1,20201116,94636,0,111620,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111620  ,194,20201116,94636,16-Nov-2020 09:46:36,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,4,6,6,1,3,3,1,3,3,3,1,3,3,100,100,Game1,20201116,94636,0,111620,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111620  ,194,20201116,94636,16-Nov-2020 09:46:36,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,8,2,8,2,2,3,1,1,3,1,1,3,1,3,3,100,100,Game1,20201116,94636,0,111620,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111620  ,194,20201116,94636,16-Nov-2020 09:46:36,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,4,6,6,1,3,1,3,1,1,1,3,1,1,100,100,Game1,20201116,94636,0,111620,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111620  ,194,20201116,94636,16-Nov-2020 09:46:36,ee_alterhb,1
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,4,4,6,6,6,6,6,1,3,3,3,3,1,1,1,1,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,8,8,8,8,2,8,2,8,1,3,1,1,1,1,3,1,3,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,6,6,6,6,6,6,6,1,3,1,1,1,1,1,1,1,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,2,2,8,8,2,8,8,8,3,1,3,3,1,1,3,1,1,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,6,4,6,4,6,4,6,1,3,3,3,1,3,1,3,1,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,8,2,8,8,8,8,2,8,1,1,3,1,3,3,3,3,1,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,6,6,4,1,3,1,1,3,3,3,3,3,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,2,1,1,1,1,3,3,3,3,3,1,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,6,6,6,1,3,3,1,3,3,3,3,3,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,8,2,8,8,8,1,1,3,3,1,3,1,3,3,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,4,6,6,4,6,6,6,1,1,3,1,3,3,1,3,3,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,2,8,2,8,2,2,8,8,3,3,1,3,1,3,1,1,3,3,100,100,Game1,20201117,124014,0,111720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111720  ,255,20201117,124014,17-Nov-2020 12:40:14,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,6,6,4,3,1,3,3,1,1,1,1,1,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,8,2,8,8,2,8,8,2,3,3,3,1,3,3,1,3,3,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,8,2,8,8,8,1,1,3,3,1,1,3,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,1,3,1,3,1,1,1,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,2,8,8,8,3,1,1,1,3,3,1,3,3,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,1,1,1,1,3,3,3,3,3,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,8,8,8,8,1,3,3,3,1,1,1,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,6,6,6,3,1,3,3,1,1,1,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,2,8,8,8,8,3,1,1,3,1,3,1,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,4,6,6,6,6,3,1,1,1,1,3,1,1,1,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,8,2,8,2,2,3,3,1,1,3,1,3,1,3,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,8,2,2,8,1,1,3,3,1,3,1,3,3,1,100,100,Game1,20201118,114821,0,111820,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111820  ,297,20201118,114821,18-Nov-2020 11:48:21,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,NaN,6,6,6,6,6,6,6,1,1,0,1,1,1,1,1,1,1,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,2,8,8,8,2,3,3,1,1,3,3,1,1,1,3,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,6,6,6,1,1,3,3,1,1,1,1,1,1,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,2,2,2,8,2,2,1,3,1,3,3,3,3,1,3,3,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,6,6,6,3,1,3,3,1,1,1,1,1,1,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,2,2,2,2,2,3,1,3,1,3,3,3,3,3,3,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,6,6,6,6,1,1,1,3,3,3,3,3,3,3,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,8,2,2,2,8,2,2,2,1,1,3,1,1,1,3,1,1,1,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,1,3,3,3,3,3,3,3,3,3,100,100,Game1,20201119,121708,0,111920,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/111920  ,192,20201119,121708,19-Nov-2020 12:17:08,ee_alterhb,1
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6,1,1,3,3,3,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,2,2,2,2,2,3,3,1,1,3,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,6,6,6,6,6,6,3,1,3,1,1,1,1,1,1,1,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,2,2,2,8,8,1,3,1,3,1,1,1,1,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,4,6,6,6,6,6,6,1,1,3,1,3,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,6,6,6,6,1,1,1,3,3,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,8,8,8,8,2,1,3,3,1,3,3,3,3,3,1,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,2,8,2,2,8,8,8,8,8,3,1,3,1,1,3,3,3,3,3,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,4,6,6,4,6,1,1,1,1,1,3,1,1,3,1,100,100,Game1,20201120,95011,0,112020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112020  ,253,20201120,95011,20-Nov-2020 09:50:11,ee_alterhb,1
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,4,6,6,6,4,6,6,3,3,3,1,3,3,3,1,3,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,2,2,8,2,2,2,8,2,8,3,1,1,3,1,1,1,3,1,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,1,3,1,3,1,1,1,1,1,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,2,2,8,2,8,3,1,3,1,3,3,3,1,3,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,4,6,6,6,6,6,6,3,3,3,1,3,3,3,3,3,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,8,8,8,2,8,2,8,2,1,3,3,3,3,1,3,1,3,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,6,4,6,6,6,1,3,3,1,1,1,3,1,1,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,2,8,2,8,2,8,1,3,3,1,3,1,3,1,3,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6,1,1,3,3,3,3,3,3,3,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,2,8,2,2,8,2,8,8,1,1,1,3,1,1,3,1,3,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,6,6,6,6,4,1,3,3,1,1,1,1,1,1,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,8,2,2,2,8,3,1,1,3,1,1,3,3,3,1,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,4,6,6,6,6,6,6,6,3,3,1,3,3,3,3,3,3,3,100,100,Game1,20201123,104012,0,112320,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112320  ,295,20201123,104012,23-Nov-2020 10:40:12,ee_alterhb,1
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6,3,3,1,1,1,1,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,8,8,2,8,8,8,2,8,3,3,3,3,1,3,3,3,1,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,3,1,3,1,3,3,3,3,3,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,8,8,2,2,8,8,8,8,3,1,1,1,3,3,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6,1,1,3,3,3,3,3,3,3,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,8,8,8,8,8,1,3,1,3,3,3,3,3,3,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,4,6,6,6,6,3,1,1,3,1,3,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,8,8,8,8,8,3,1,1,3,1,1,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
