n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,is_guided_11,is_guided_12,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,2,8,2,8,2,8,2,8,0,2,0,2,2,0,2,0,2,0,2,0,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,6,6,6,4,6,6,6,2,2,0,0,0,2,2,2,0,2,2,2,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,8,2,8,8,2,8,8,2,2,0,0,2,2,0,2,2,0,2,2,0,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,4,4,6,4,6,6,4,0,0,2,2,0,2,2,0,2,0,0,2,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,2,8,2,8,8,8,8,2,2,0,0,0,2,0,2,0,0,0,0,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,4,6,4,6,6,6,0,2,0,0,2,2,0,2,0,2,2,2,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,8,2,2,0,2,0,2,0,2,0,2,0,2,0,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,4,4,4,6,6,4,6,4,6,4,6,0,2,2,2,0,0,2,0,2,0,2,0,130,130,Game1,20200213,123114,0,21320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021320 ,570,20200213,123114,13-Feb-2020 12:31:14,ee_alterhb,1
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,6,4,6,4,2,0,2,0,2,0,2,0,0,2,0,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,2,8,8,8,8,8,2,2,0,0,2,0,0,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,6,4,6,6,4,6,6,2,2,0,0,0,2,0,2,2,0,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,2,8,2,2,2,8,2,8,2,0,0,2,2,0,2,2,2,0,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,4,6,4,4,6,4,4,2,2,0,0,0,2,0,2,2,0,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,8,2,2,8,8,8,8,8,8,2,2,0,2,0,0,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,6,6,6,6,6,6,6,2,2,0,0,0,2,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,8,8,8,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,4,6,6,4,6,2,0,2,0,2,0,0,2,0,0,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,2,8,2,8,8,8,8,8,2,2,0,0,0,2,0,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,6,6,6,4,0,2,0,2,0,2,2,2,2,2,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,8,2,8,8,8,2,2,2,0,2,2,0,0,2,0,0,0,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,6,4,6,4,6,4,6,6,2,0,2,0,0,2,0,2,0,2,0,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,2,8,8,2,8,2,2,0,0,0,2,2,0,2,2,0,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,4,6,4,6,6,6,6,2,0,0,2,2,0,2,0,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,2,8,8,8,8,8,8,8,0,2,2,0,2,0,0,0,0,0,0,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,4,4,4,4,4,2,0,2,0,2,0,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,2,8,8,8,8,8,8,0,0,2,2,2,0,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,4,4,6,6,6,6,6,4,0,2,2,2,0,0,2,2,2,2,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,8,2,2,2,2,2,8,8,2,0,0,2,0,2,2,2,2,2,0,0,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,4,6,6,4,4,4,4,4,2,2,0,0,2,0,0,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,2,8,8,2,8,2,8,8,8,0,2,0,0,2,2,0,2,0,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,4,6,6,6,6,6,6,6,6,0,0,2,0,2,2,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,6,4,4,6,2,0,2,0,2,0,2,0,0,2,2,0,130,130,Game1,20200214,132646,0,21420,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021420 ,640,20200214,132646,14-Feb-2020 13:26:46,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,8,2,2,8,2,8,0,0,2,2,0,2,0,2,2,0,2,0,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,4,4,4,6,6,6,6,6,6,6,6,2,0,0,0,2,2,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,2,8,2,8,2,8,8,0,0,2,2,2,0,2,0,2,0,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,6,6,4,4,4,4,4,0,0,2,2,2,0,0,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,2,8,8,2,2,8,2,2,8,2,0,2,2,0,0,2,2,0,2,2,0,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,4,6,6,6,6,6,6,0,2,2,0,2,0,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,2,8,8,8,8,8,2,0,0,2,2,2,0,2,2,2,2,2,0,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,4,6,4,4,4,4,4,4,2,2,0,0,2,0,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,8,2,8,8,8,2,2,2,2,0,0,2,0,2,0,0,0,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,4,6,6,6,6,6,6,6,2,0,2,0,0,2,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,8,2,2,2,8,2,8,8,8,8,2,2,2,0,0,0,2,0,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,4,4,6,4,4,4,4,4,2,0,0,0,2,2,0,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,8,2,8,2,8,2,2,2,0,2,2,0,0,2,0,2,0,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,6,4,4,6,6,6,6,6,6,2,0,2,2,0,0,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,8,2,2,2,2,8,2,0,0,0,2,2,2,0,0,0,0,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,6,4,4,4,4,4,4,4,2,0,2,0,0,2,2,2,2,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,2,8,8,8,2,8,2,2,0,2,0,0,2,0,0,0,2,0,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,4,6,6,4,6,6,6,0,2,2,0,2,0,2,2,0,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,2,8,2,8,2,8,8,0,0,2,2,2,0,2,0,2,0,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,4,6,6,6,4,6,4,6,4,2,2,0,2,0,0,0,2,0,2,0,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,2,8,8,2,8,2,2,2,2,0,0,2,2,0,0,2,0,2,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,6,6,4,4,6,6,0,0,0,2,2,2,2,2,0,0,2,2,130,130,Game1,20200215,132319,0,21520,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021520 ,574,20200215,132319,15-Feb-2020 13:23:19,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,2,8,2,2,8,2,2,2,0,0,2,2,2,0,2,2,0,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,6,4,4,6,6,6,6,6,6,2,2,0,2,0,0,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,8,8,2,8,8,8,2,2,0,0,2,0,2,2,0,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,4,4,4,4,4,4,4,0,0,2,2,0,2,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,8,2,2,8,2,8,2,2,2,2,2,0,0,2,2,0,2,0,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,4,6,6,6,6,6,6,0,0,2,2,2,0,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,8,2,8,8,8,8,8,8,8,8,0,0,2,0,2,2,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,6,4,4,4,4,4,4,0,0,2,2,2,0,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,0,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,4,6,4,4,6,6,6,6,6,6,2,2,0,2,0,0,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,8,8,2,0,2,0,2,0,2,2,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,6,6,6,4,4,4,6,6,4,4,4,4,0,0,0,2,2,2,0,0,2,2,2,2,130,130,Game1,20200217,174050,0,21720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021720 ,305,20200217,174050,17-Feb-2020 17:40:50,ee_alterhb,1
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,4,4,4,4,4,2,0,2,0,2,0,2,2,2,2,2,2,130,130,Game1,20200218,113339,0,21820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/021820 ,386,20200218,113339,18-Feb-2020 11:33:39,ee_alterhb,1
