n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,c_1,c_2,c_3,c_4,c_5,c_6,c_7,r_1,r_2,r_3,r_4,r_5,r_6,r_7,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
1,6,2,8,2,3,1,0,0,0,0,0,0,2,8,8,8,8,8,8,2,3,3,3,3,3,3,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,3,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,2,8,8,8,8,8,8,1,2,2,2,2,2,2,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,2,1,1,0,0,0,0,0,0,2,8,8,8,8,8,8,2,1,1,1,1,1,1,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,1,0,1,0,0,0,0,0,0,2,8,8,2,8,2,2,1,0,0,1,0,1,1,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,1,0,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,2,1,1,0,0,0,0,0,0,2,8,8,8,8,8,8,2,1,1,1,1,1,1,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,2,1,1,0,0,0,0,0,0,8,8,8,8,8,8,2,1,1,1,1,1,1,2,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,1,0,1,0,0,0,0,0,0,2,8,2,2,8,2,8,1,0,1,1,0,1,0,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,3,2,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,3,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,0,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,0,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,1,1,1,1,1,1,1,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,2,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,1,1,1,1,1,1,1,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,2,3,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,2,3,1,0,0,0,0,0,0,2,8,8,8,8,8,8,2,3,3,3,3,3,3,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,6,6,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200816,160657,0,81620,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081620       ,243,20200816,160657,16-Aug-2020 16:06:57,ee_alterhb,2
1,6,4,6,2,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,2,3,1,0,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,1,0,1,0,1,0,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,2,3,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,1,2,1,0,0,0,0,0,0,6,4,4,4,4,4,4,2,1,1,1,1,1,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,2,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,3,2,1,0,0,0,0,0,0,6,4,4,4,4,4,4,2,3,3,3,3,3,3,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,2,3,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,1,2,1,0,0,0,0,0,0,6,4,4,6,4,4,4,2,1,1,2,1,1,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,6,4,4,6,4,6,6,1,0,0,1,0,1,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,2,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,1,0,1,0,1,1,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,1,1,1,1,1,1,1,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,2,3,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,2,3,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,2,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,1,2,1,0,0,0,0,0,0,6,4,4,4,4,6,6,2,1,1,1,1,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,6,4,6,2,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,95044,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720A      ,269,20200817,95044,17-Aug-2020 09:50:44,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,2,1,1,0,0,0,0,0,0,2,8,8,2,8,8,8,2,1,1,2,1,1,1,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,2,3,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,0,1,1,0,0,0,0,0,0,8,2,8,2,2,8,8,1,0,1,0,0,1,1,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,0,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,2,3,1,0,0,0,0,0,0,2,8,8,8,8,8,8,2,3,3,3,3,3,3,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,0,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,2,8,8,8,8,8,8,1,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,6,6,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,3,2,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,3,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,0,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,1,1,1,1,1,1,1,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,2,3,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,2,8,8,8,8,8,8,1,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,3,2,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,0,1,1,0,0,0,0,0,0,8,2,8,8,8,8,8,1,0,1,1,1,1,1,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,0,1,0,0,0,0,0,0,2,8,8,2,8,8,2,1,0,0,1,0,0,1,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,1,2,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,2,2,2,2,2,2,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,2
1,1,4,6,2,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,200,200,Game1,20200817,143221,0,81720,Ratzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/081720B      ,252,20200817,143221,17-Aug-2020 14:32:21,ee_alterhb,1
