filename,subjectID,date,time,gameNumber,trueMean_1,trueMean_2,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,timeBanditOn_1,timeBanditOn_2,timeBanditOn_3,timeBanditOn_4,timeBanditOn_5,timeBanditOn_6,timeBanditOn_7,timeBanditOn_8,timeBanditOn_9,timeBanditOn_10,timeKeyPress_1,timeKeyPress_2,timeKeyPress_3,timeKeyPress_4,timeKeyPress_5,timeKeyPress_6,timeKeyPress_7,timeKeyPress_8,timeKeyPress_9,timeKeyPress_10,timeRewardOn_1,timeRewardOn_2,timeRewardOn_3,timeRewardOn_4,timeRewardOn_5,timeRewardOn_6,timeRewardOn_7,timeRewardOn_8,timeRewardOn_9,timeRewardOn_10
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,61,4,5,1,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,50552.053503333,50552.854167177,50553.521842806,50554.206048707,50554.622424858,50555.123493805,50555.57392029,50556.074507398,50556.458819017,50556.841562481,50552.557105437,50553.213021188,50553.893125388,50554.308231556,50554.77263504,50555.220586777,50555.717117975,50556.108449448,50556.49258708,50556.924824804,50552.770504653,50553.437996639,50554.122132831,50554.539835808,50555.006397862,50555.456575322,50555.957882948,50556.341176139,50556.725176971,50557.158606112
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,62,1,5,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50559.211607018,50560.295866068,50561.013664907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50559.996812883,50560.708728536,50561.380435493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50560.212363994,50560.929399585,50561.596080257,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,63,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,50563.199441178,50564.083026969,50564.784429178,50565.902333294,50566.218572781,50566.602349196,50567.220254538,50567.837462549,50568.52145719,50570.740546371,50563.772350858,50564.476611314,50565.597082993,50565.916542098,50566.260319781,50566.876237628,50567.484548753,50568.172586815,50570.380623227,50571.62088307,50563.999582262,50564.700289219,50565.8189265,50566.135032871,50566.485820832,50567.102613148,50567.722322713,50568.404960416,50570.624032487,50571.858724488
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,64,3,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50574.711895184,50575.946796085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50575.644631974,50576.300797175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50575.863401041,50576.513102706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,65,3,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50578.115688039,50578.849882681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50578.548918841,50579.292448409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50578.766797477,50579.516993537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,66,1,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50581.11914316,50581.886465075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50581.580482527,50582.548513606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50581.802942742,50582.770410431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,67,2,3,1,2,2,2,2,2,NaN,NaN,NaN,NaN,2,3,3,3,3,3,NaN,NaN,NaN,NaN,50584.372623391,50585.289933112,50585.95746204,50587.09207702,50587.591516013,50588.059483322,NaN,NaN,NaN,NaN,50584.980613578,50585.652245921,50586.788522852,50587.276612057,50587.716937691,50588.061047521,NaN,NaN,NaN,NaN,50585.20681503,50585.873892736,50587.008566645,50587.509730243,50587.942723431,50588.293614936,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,68,3,3,1,2,1,2,1,2,NaN,NaN,NaN,NaN,3,3,3,3,3,3,NaN,NaN,NaN,NaN,50589.912000517,50590.596122279,50591.413680491,50592.197359169,50592.597768075,50593.064703064,NaN,NaN,NaN,NaN,50590.301008774,50591.100799703,50591.892437016,50592.292880712,50592.732174692,50593.116947411,NaN,NaN,NaN,NaN,50590.511664493,50591.330454365,50592.113995131,50592.514929865,50592.964919746,50593.348951649,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,69,2,4,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,50594.967919441,50596.2691732,50597.054163021,50597.803805616,50598.238018305,50598.654224589,50599.038489785,50599.738736595,50600.140092884,50600.490086723,50595.973011559,50596.748901466,50597.500136994,50597.93290381,50598.324882159,50598.684653258,50599.389067829,50599.780774757,50600.14045674,50600.540384441,50596.185783483,50596.969191281,50597.720499277,50598.153275281,50598.55442289,50598.921739421,50599.622601282,50600.02268666,50600.373803332,50600.773892735
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,70,2,1,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50602.759426479,50603.526876409,50604.177731327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50603.228976758,50603.868166154,50604.868332153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50603.443078704,50604.094279307,50605.095221574,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,71,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50606.713606018,50607.715028336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50607.412597739,50608.13292847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50607.631205993,50608.348370241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,72,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,50609.96763337,50610.78541502,50612.637056801,50613.120696302,50613.938087874,50614.506147444,50615.022783454,50615.65683663,50616.190673219,50616.691260741,50610.484539649,50612.324664971,50612.80503886,50613.62827214,50614.156817411,50614.676334928,50615.300922939,50615.836830741,50616.340776538,50616.764678222,50610.701319371,50612.553362218,50613.037067085,50613.854984602,50614.389164196,50614.905416147,50615.540399547,50616.073749555,50616.573968715,50617.008308721
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,73,4,2,1,2,1,1,1,1,NaN,NaN,NaN,NaN,4,2,4,4,4,4,NaN,NaN,NaN,NaN,50619.1276906,50619.945510736,50620.562648025,50621.229293902,50621.746265692,50622.231432789,NaN,NaN,NaN,NaN,50619.63615499,50620.253020491,50620.924646609,50621.436776217,50621.884657412,50622.356613045,NaN,NaN,NaN,NaN,50619.861652125,50620.478546959,50621.146087832,50621.662821005,50622.114405751,50622.581258858,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,74,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,50624.216617221,50624.917442913,50625.568142946,50626.335632742,50626.935280345,50627.468991586,50628.087697023,50628.654792632,50629.271955199,50629.839470453,50624.620654428,50625.260880221,50626.020358697,50626.621053083,50627.148930208,50627.741080733,50628.300476303,50628.924136493,50629.492275764,50630.100854996,50624.834207421,50625.483974533,50626.252034561,50626.852533965,50627.386176068,50627.970074883,50628.537369945,50629.155034564,50629.7222991,50630.339393172
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,75,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50632.508995531,50633.276669684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50632.973100107,50633.692891626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50633.193255929,50633.910007594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,76,4,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50635.52900874,50636.330627056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50636.020435098,50639.164085574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50636.246250246,50639.382617105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,77,2,4,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,50641.001846188,50641.952988028,50642.603307478,50643.504257999,50644.054272985,50644.504574747,50645.022243711,50645.373291271,50646.056929376,50646.474434548,50641.652878847,50642.300846322,50643.188546639,50643.740555567,50644.180998638,50644.677026035,50645.028995057,50645.700276112,50646.116356644,50646.612569186,50641.86861587,50642.520454614,50643.420742872,50643.97156457,50644.405161082,50644.906543894,50645.255348364,50645.940290664,50646.357295559,50646.857657514
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,78,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,50649.477896565,50650.328338263,50651.062931151,50652.214066907,50652.947264668,50653.531927919,50654.034406085,50654.499810824,50655.033288782,50655.567173039,50650.020446296,50650.748975662,50651.909137376,50652.636845926,50653.180812881,50653.684885898,50654.156279184,50654.685044275,50655.220177176,50655.732409117,50650.245541107,50650.979620859,50652.130451797,50652.864673114,50653.415067146,50653.916003171,50654.382634456,50654.916969306,50655.450801268,50655.968397855
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,79,5,2,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50658.10413834,50658.97174693,50659.989442744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50658.660799647,50659.684480933,50660.26070465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50658.887540534,50659.90576389,50660.489901707,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,80,4,2,1,2,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4,4,50662.125051884,50662.825744124,50663.510034603,50664.310832776,50664.793364264,50665.260626499,50665.695060182,50666.112228854,50666.513483132,50666.913899314,50662.516952266,50663.204188074,50664.012193942,50664.476961033,50664.932513059,50665.340327049,50665.75685627,50666.156668424,50666.556484194,50666.932121384,50662.741854534,50663.425979285,50664.226335706,50664.71047147,50665.161337462,50665.579135523,50665.995644483,50666.395831814,50666.796781597,50667.179998429
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,81,3,4,1,2,2,2,2,2,NaN,NaN,NaN,NaN,3,4,4,4,4,4,NaN,NaN,NaN,NaN,50672.88715175,50674.104958448,50675.072700337,50675.839089207,50676.373818154,50676.890347462,NaN,NaN,NaN,NaN,50673.796909731,50674.764912845,50675.524908152,50676.060433672,50676.556868371,50677.052963713,NaN,NaN,NaN,NaN,50674.021840247,50674.988695134,50675.756554643,50676.290513476,50676.791300125,50677.291169788,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,82,2,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50678.943545469,50679.7779589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50679.476596162,50680.332775968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50679.694318663,50680.561740098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,83,2,4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50682.197137246,50682.914736462,50683.932419125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50682.604266104,50683.629067408,50684.204501718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50682.83073479,50683.848423727,50684.432467211,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,84,1,5,1,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,5,5,5,50686.068109486,50686.835663548,50687.686870539,50688.119906974,50688.587173407,50689.203786686,50689.772353341,50690.339002563,50690.922903222,50691.290366907,50686.532839061,50687.388257055,50687.812807508,50688.277081091,50688.884983552,50689.420647199,50689.988320637,50690.57227319,50690.9411354,50691.405101759,50686.751856438,50687.603500187,50688.036691274,50688.503112158,50689.120583865,50689.654786949,50690.221297789,50690.807035804,50691.173348037,50691.640718767
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,85,3,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50693.960435136,50694.761185911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50694.453107485,50695.268984998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50694.677659003,50695.494944888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,86,5,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50697.147128916,50697.947940044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50697.644347704,50698.180979104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50697.864480579,50698.398102121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,87,2,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50700.050284808,50700.767724595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50700.468912772,50701.45287676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50700.683587611,50701.668697851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,88,3,2,1,2,2,1,1,1,NaN,NaN,NaN,NaN,3,2,2,3,3,3,NaN,NaN,NaN,NaN,50703.303831243,50704.154467397,50704.922386497,50705.572888468,50706.106404976,50706.757975172,NaN,NaN,NaN,NaN,50703.844740718,50704.612357692,50705.260794656,50705.788757635,50706.41243115,50706.876796688,NaN,NaN,NaN,NaN,50704.070947243,50704.838677948,50705.488948387,50706.023408798,50706.641043867,50707.10751651,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,89,1,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50708.776485899,50709.54399634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50709.236926726,50710.164916203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50709.460743251,50710.394726394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,90,2,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50712.046956328,50712.780375583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50712.484772632,50713.517003477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50712.696984819,50713.731166795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,91,2,5,1,2,2,2,2,2,NaN,NaN,NaN,NaN,2,5,5,5,5,5,NaN,NaN,NaN,NaN,50715.417217888,50716.184679061,50717.28504392,50717.886054169,50718.353625659,50718.803815977,NaN,NaN,NaN,NaN,50715.876186552,50716.988318734,50717.572538742,50718.036229034,50718.452709618,50718.852986087,NaN,NaN,NaN,NaN,50716.101171928,50717.201700845,50717.803444349,50718.269730117,50718.686773247,50719.087690759,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,92,2,3,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50720.756147821,50721.473888105,50722.17470193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50721.173074422,50721.876297641,50722.628236264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50721.390431563,50722.090651437,50722.858295305,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,93,2,5,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,50724.510481106,50725.427610844,50726.095749428,50726.746418688,50727.112870424,50727.747056265,50728.248415083,50728.864899114,50729.34911545,50729.81646919,50725.124840236,50725.796181196,50726.436295486,50726.804470982,50727.404684955,50727.900738859,50728.50898734,50728.997053946,50729.468501116,50729.932847195,50725.345147567,50726.011914524,50726.662364151,50727.02942796,50727.630130556,50728.130630976,50728.748238534,50729.232112672,50729.698857915,50730.166711205
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,94,2,5,1,2,2,2,2,2,NaN,NaN,NaN,NaN,2,5,5,5,5,5,NaN,NaN,NaN,NaN,50732.352518714,50733.136441942,50733.836464089,50734.488161275,50734.870782266,50735.20496163,NaN,NaN,NaN,NaN,50732.828407232,50733.532744419,50734.1884386,50734.540698664,50734.876356071,50735.452618675,NaN,NaN,NaN,NaN,50733.053584449,50733.754287279,50734.403692915,50734.772205828,50735.105122504,50735.689661041,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,95,2,1,1,2,1,1,1,1,NaN,NaN,NaN,NaN,2,1,2,2,2,2,NaN,NaN,NaN,NaN,50737.358052128,50738.125642308,50738.809701166,50739.710693827,50740.093928775,50740.477455305,NaN,NaN,NaN,NaN,50737.820940584,50738.508665498,50739.396181439,50739.78096126,50740.141178508,50740.797121679,NaN,NaN,NaN,NaN,50738.042055946,50738.726019303,50739.627406896,50740.010346162,50740.378136029,50741.02827726,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,96,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50742.713883045,50743.44816778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50743.148803205,50743.852651058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50743.364541965,50744.082087596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,97,4,1,1,2,1,1,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,50745.733979788,50746.450838766,50747.419373463,50748.085996896,50748.519215372,50749.137882972,50749.688123676,50750.255702618,50750.8392856,50751.255861284,50746.156794682,50747.116957639,50747.780178293,50748.204444468,50748.796423232,50749.332503266,50749.908213629,50750.485131143,50750.908481526,50751.588239713,50746.367248756,50747.335020366,50748.002732648,50748.436676272,50749.020727165,50749.571120022,50750.139236151,50750.722257909,50751.139072138,50751.823788642
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,98,4,5,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50754.026673584,50754.844059774,50756.145455183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50754.540497682,50755.836828687,50756.317110306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50754.759991202,50756.061503025,50756.545468828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,99,1,3,1,2,2,2,2,2,NaN,NaN,NaN,NaN,1,3,3,3,3,3,NaN,NaN,NaN,NaN,50758.215566867,50758.898607702,50759.565931506,50760.149575395,50760.549011274,50761.183534812,NaN,NaN,NaN,NaN,50758.589146696,50759.25261357,50759.836527565,50760.220646454,50760.860662673,50761.508184992,NaN,NaN,NaN,NaN,50758.815304675,50759.48243944,50760.066398844,50760.451526152,50761.083794122,50761.735039387,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,100,2,2,1,2,1,2,1,2,NaN,NaN,NaN,NaN,2,2,2,2,2,2,NaN,NaN,NaN,NaN,50763.420376754,50764.12097994,50764.80505531,50765.672150487,50766.355837072,50766.906943819,NaN,NaN,NaN,NaN,50763.820124368,50764.501144065,50765.372317099,50766.044911706,50766.556287588,50767.036665587,NaN,NaN,NaN,NaN,50764.036897094,50764.721653791,50765.588649548,50766.273591576,50766.790343412,50767.273726051,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,101,2,5,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50768.959571002,50769.860415773,50770.527975071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50769.556473433,50770.228209787,50770.804557576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50769.777039731,50770.44452432,50771.02858148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,102,2,3,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50772.696999856,50773.497876798,50774.182058944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50773.189104499,50773.876517037,50774.788815744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50773.414317832,50774.098049182,50775.015781427,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,103,5,3,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50776.684948284,50777.352463046,50778.136131425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50777.044318944,50777.836861845,50778.32507674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50777.268303455,50778.05248377,50778.552860547,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,104,1,1,1,2,1,1,2,2,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,50780.221949029,50780.956208829,50781.60636401,50782.556935129,50783.192314832,50783.693122816,NaN,NaN,NaN,NaN,50780.652514931,50781.300204107,50782.244805152,50782.884616369,50783.348885239,50783.812674515,NaN,NaN,NaN,NaN,50780.872865531,50781.523263869,50782.473946781,50783.10786035,50783.576023993,50784.042919209,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,105,4,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50785.728243303,50786.495631413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50786.188942358,50786.948252183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50786.412053181,50787.163039457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,106,1,2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50788.831494701,50789.515919978,50790.349917654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50789.213124027,50790.03675743,50790.605075745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50789.4319179,50790.266382668,50790.833536814,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,107,2,1,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50792.518994749,50793.269504286,50794.671212393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50792.97260183,50794.364249614,50795.24493302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50793.185719145,50794.587872953,50795.47179721,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,108,5,4,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,50797.157453493,50797.908348844,50798.892594562,50799.443100851,50799.75926432,50800.293753983,50800.72792816,50801.195761486,50801.628506386,50802.078839481,50797.612295433,50798.588654311,50799.140285102,50799.444708505,50799.940123381,50800.37212455,50800.836228963,50801.276818004,50801.73284208,50802.132335123,50797.824665072,50798.809162685,50799.359265766,50799.676471216,50800.177015627,50800.61119634,50801.078158448,50801.511923682,50801.961278335,50802.379798701
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,109,2,5,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,50804.598838072,50805.366145365,50806.150758231,50807.151123867,50807.667827665,50808.068540392,50808.903042805,50809.503869262,50810.23862211,50810.787993811,50805.061075994,50805.852855881,50806.844684192,50807.364668181,50807.724282097,50808.548569633,50809.149131144,50809.884821795,50810.428262289,50811.08484905,50805.283170367,50806.066484345,50807.068396171,50807.585346895,50807.951965276,50808.78689277,50809.387216409,50810.121547182,50810.671729395,50811.322297016
OneShotActive_behavior_145_20191023T075956.mat,145,20191023,07:59:56,110,3,5,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50813.709043851,50814.643347791,50815.277389965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50814.340378609,50814.964249585,50815.620791713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50814.559795185,50815.193923573,50815.844794308,NaN,NaN,NaN,NaN,NaN,NaN,NaN
